x_mm,y_mm,z_mm
1770.000,493.607,79.699
1770.000,491.914,89.560
1770.000,490.023,99.384
1770.000,487.937,109.169
1770.000,485.655,118.910
1770.000,483.178,128.604
1770.000,480.508,138.246
1770.000,477.646,147.833
1770.000,474.592,157.360
1770.000,471.349,166.825
1770.000,467.916,176.223
1770.000,464.297,185.550
1770.000,460.491,194.803
1770.000,456.501,203.977
1770.000,452.328,213.071
1770.000,447.974,222.079
1770.000,443.441,230.998
1770.000,438.730,239.824
1770.000,433.844,248.555
1770.000,428.784,257.185
1770.000,423.552,265.713
1770.000,418.151,274.135
1770.000,412.582,282.447
1770.000,406.848,290.646
1770.000,400.951,298.728
1770.000,394.893,306.691
1770.000,388.678,314.531
1770.000,382.307,322.245
1770.000,375.782,329.830
1770.000,369.108,337.283
1770.000,362.285,344.600
1770.000,355.318,351.780
1770.000,348.208,358.819
1770.000,340.959,365.715
1770.000,333.573,372.464
1770.000,326.053,379.064
1770.000,318.404,385.512
1770.000,310.626,391.805
1770.000,302.724,397.942
1770.000,294.701,403.920
1770.000,286.561,409.735
1770.000,278.305,415.387
1770.000,269.938,420.872
1770.000,261.463,426.189
1770.000,252.883,431.336
1770.000,244.201,436.309
1770.000,235.423,441.108
1770.000,226.549,445.730
1770.000,217.586,450.174
1770.000,208.535,454.437
1770.000,199.400,458.519
1770.000,190.186,462.417
1770.000,180.895,466.130
1770.000,171.532,469.656
1770.000,162.101,472.994
1770.000,152.604,476.143
1770.000,143.047,479.101
1770.000,133.432,481.867
1770.000,123.763,484.441
1770.000,114.046,486.820
1770.000,104.282,489.004
1770.000,94.477,490.993
1770.000,84.634,492.785
1770.000,74.757,494.380
1770.000,64.850,495.777
1770.000,54.917,496.975
1770.000,44.962,497.974
1770.000,34.989,498.774
1770.000,25.002,499.374
1770.000,15.005,499.775
1770.000,5.002,499.975
1770.000,-5.002,499.975
1770.000,-15.005,499.775
1770.000,-25.002,499.374
1770.000,-34.989,498.774
1770.000,-44.962,497.974
1770.000,-54.917,496.975
1770.000,-64.850,495.777
1770.000,-74.757,494.380
1770.000,-84.634,492.785
1770.000,-94.477,490.993
1770.000,-104.282,489.004
1770.000,-114.046,486.820
1770.000,-123.763,484.441
1770.000,-133.432,481.867
1770.000,-143.047,479.101
1770.000,-152.604,476.143
1770.000,-162.101,472.994
1770.000,-171.532,469.656
1770.000,-180.895,466.130
1770.000,-190.186,462.417
1770.000,-199.400,458.519
1770.000,-208.535,454.437
1770.000,-217.586,450.174
1770.000,-226.549,445.730
1770.000,-235.423,441.108
1770.000,-244.201,436.309
1770.000,-252.883,431.336
1770.000,-261.463,426.189
1770.000,-269.938,420.872
1770.000,-278.305,415.387
1770.000,-286.561,409.735
1770.000,-294.701,403.920
1770.000,-302.724,397.942
1770.000,-310.626,391.805
1770.000,-318.404,385.512
1770.000,-326.053,379.064
1770.000,-333.573,372.464
1770.000,-340.959,365.715
1770.000,-348.208,358.819
1770.000,-355.318,351.780
1770.000,-362.285,344.600
1770.000,-369.108,337.283
1770.000,-375.782,329.830
1770.000,-382.307,322.245
1770.000,-388.678,314.531
1770.000,-394.893,306.691
1770.000,-400.951,298.728
1770.000,-406.848,290.646
1770.000,-412.582,282.447
1770.000,-418.151,274.135
1770.000,-423.552,265.713
1770.000,-428.784,257.185
1770.000,-433.844,248.555
1770.000,-438.730,239.824
1770.000,-443.441,230.998
1770.000,-447.974,222.079
1770.000,-452.328,213.071
1770.000,-456.501,203.977
1770.000,-460.491,194.803
1770.000,-464.297,185.550
1770.000,-467.916,176.223
1770.000,-471.349,166.825
1770.000,-474.592,157.360
1770.000,-477.646,147.833
1770.000,-480.508,138.246
1770.000,-483.178,128.604
1770.000,-485.655,118.910
1770.000,-487.937,109.169
1770.000,-490.023,99.384
1770.000,-491.914,89.560
1770.000,-493.607,79.699
1770.000,-495.103,69.807
1770.000,-496.401,59.886
1770.000,-497.500,49.942
1770.000,-498.399,39.978
1770.000,-499.099,29.997
1770.000,-499.600,20.005
1770.000,-499.900,10.004
1770.000,-500.000,0.000
1780.000,500.000,0.000
1780.000,499.900,10.004
1780.000,499.600,20.005
1780.000,499.099,29.997
1780.000,498.399,39.978
1780.000,497.500,49.942
1780.000,496.401,59.886
1780.000,495.103,69.807
1780.000,493.607,79.699
1780.000,491.914,89.560
1780.000,490.023,99.384
1780.000,487.937,109.169
1780.000,485.655,118.910
1780.000,483.178,128.604
1780.000,480.508,138.246
1780.000,477.646,147.833
1780.000,474.592,157.360
1780.000,471.349,166.825
1780.000,467.916,176.223
1780.000,464.297,185.550
1780.000,460.491,194.803
1780.000,456.501,203.977
1780.000,452.328,213.071
1780.000,447.974,222.079
1780.000,443.441,230.998
1780.000,438.730,239.824
1780.000,433.844,248.555
1780.000,428.784,257.185
1780.000,423.552,265.713
1780.000,418.151,274.135
1780.000,412.582,282.447
1780.000,406.848,290.646
1780.000,400.951,298.728
1780.000,394.893,306.691
1780.000,388.678,314.531
1780.000,382.307,322.245
1780.000,375.782,329.830
1780.000,369.108,337.283
1780.000,362.285,344.600
1780.000,355.318,351.780
1780.000,348.208,358.819
1780.000,340.959,365.715
1780.000,333.573,372.464
1780.000,326.053,379.064
1780.000,318.404,385.512
1780.000,310.626,391.805
1780.000,302.724,397.942
1780.000,294.701,403.920
1780.000,286.561,409.735
1780.000,278.305,415.387
1780.000,269.938,420.872
1780.000,261.463,426.189
1780.000,252.883,431.336
1780.000,244.201,436.309
1780.000,235.423,441.108
1780.000,226.549,445.730
1780.000,217.586,450.174
1780.000,208.535,454.437
1780.000,199.400,458.519
1780.000,190.186,462.417
1780.000,180.895,466.130
1780.000,171.532,469.656
1780.000,162.101,472.994
1780.000,152.604,476.143
1780.000,143.047,479.101
1780.000,133.432,481.867
1780.000,123.763,484.441
1780.000,114.046,486.820
1780.000,104.282,489.004
1780.000,94.477,490.993
1780.000,84.634,492.785
1780.000,74.757,494.380
1780.000,64.850,495.777
1780.000,54.917,496.975
1780.000,44.962,497.974
1780.000,34.989,498.774
1780.000,25.002,499.374
1780.000,15.005,499.775
1780.000,5.002,499.975
1780.000,-5.002,499.975
1780.000,-15.005,499.775
1780.000,-25.002,499.374
1780.000,-34.989,498.774
1780.000,-44.962,497.974
1780.000,-54.917,496.975
1780.000,-64.850,495.777
1780.000,-74.757,494.380
1780.000,-84.634,492.785
1780.000,-94.477,490.993
1780.000,-104.282,489.004
1780.000,-114.046,486.820
1780.000,-123.763,484.441
1780.000,-133.432,481.867
1780.000,-143.047,479.101
1780.000,-152.604,476.143
1780.000,-162.101,472.994
1780.000,-171.532,469.656
1780.000,-180.895,466.130
1780.000,-190.186,462.417
1780.000,-199.400,458.519
1780.000,-208.535,454.437
1780.000,-217.586,450.174
1780.000,-226.549,445.730
1780.000,-235.423,441.108
1780.000,-244.201,436.309
1780.000,-252.883,431.336
1780.000,-261.463,426.189
1780.000,-269.938,420.872
1780.000,-278.305,415.387
1780.000,-286.561,409.735
1780.000,-294.701,403.920
1780.000,-302.724,397.942
1780.000,-310.626,391.805
1780.000,-318.404,385.512
1780.000,-326.053,379.064
1780.000,-333.573,372.464
1780.000,-340.959,365.715
1780.000,-348.208,358.819
1780.000,-355.318,351.780
1780.000,-362.285,344.600
1780.000,-369.108,337.283
1780.000,-375.782,329.830
1780.000,-382.307,322.245
1780.000,-388.678,314.531
1780.000,-394.893,306.691
1780.000,-400.951,298.728
1780.000,-406.848,290.646
1780.000,-412.582,282.447
1780.000,-418.151,274.135
1780.000,-423.552,265.713
1780.000,-428.784,257.185
1780.000,-433.844,248.555
1780.000,-438.730,239.824
1780.000,-443.441,230.998
1780.000,-447.974,222.079
1780.000,-452.328,213.071
1780.000,-456.501,203.977
1780.000,-460.491,194.803
1780.000,-464.297,185.550
1780.000,-467.916,176.223
1780.000,-471.349,166.825
1780.000,-474.592,157.360
1780.000,-477.646,147.833
1780.000,-480.508,138.246
1780.000,-483.178,128.604
1780.000,-485.655,118.910
1780.000,-487.937,109.169
1780.000,-490.023,99.384
1780.000,-491.914,89.560
1780.000,-493.607,79.699
1780.000,-495.103,69.807
1780.000,-496.401,59.886
1780.000,-497.500,49.942
1780.000,-498.399,39.978
1780.000,-499.099,29.997
1780.000,-499.600,20.005
1780.000,-499.900,10.004
1780.000,-500.000,0.000
1790.000,500.000,0.000
1790.000,499.900,10.004
1790.000,499.600,20.005
1790.000,499.099,29.997
1790.000,498.399,39.978
1790.000,497.500,49.942
1790.000,496.401,59.886
1790.000,495.103,69.807
1790.000,493.607,79.699
1790.000,491.914,89.560
1790.000,490.023,99.384
1790.000,487.937,109.169
1790.000,485.655,118.910
1790.000,483.178,128.604
1790.000,480.508,138.246
1790.000,477.646,147.833
1790.000,474.592,157.360
1790.000,471.349,166.825
1790.000,467.916,176.223
1790.000,464.297,185.550
1790.000,460.491,194.803
1790.000,456.501,203.977
1790.000,452.328,213.071
1790.000,447.974,222.079
1790.000,443.441,230.998
1790.000,438.730,239.824
1790.000,433.844,248.555
1790.000,428.784,257.185
1790.000,423.552,265.713
1790.000,418.151,274.135
1790.000,412.582,282.447
1790.000,406.848,290.646
1790.000,400.951,298.728
1790.000,394.893,306.691
1790.000,388.678,314.531
1790.000,382.307,322.245
1790.000,375.782,329.830
1790.000,369.108,337.283
1790.000,362.285,344.600
1790.000,355.318,351.780
1790.000,348.208,358.819
1790.000,340.959,365.715
1790.000,333.573,372.464
1790.000,326.053,379.064
1790.000,318.404,385.512
1790.000,310.626,391.805
1790.000,302.724,397.942
1790.000,294.701,403.920
1790.000,286.561,409.735
1790.000,278.305,415.387
1790.000,269.938,420.872
1790.000,261.463,426.189
1790.000,252.883,431.336
1790.000,244.201,436.309
1790.000,235.423,441.108
1790.000,226.549,445.730
1790.000,217.586,450.174
1790.000,208.535,454.437
1790.000,199.400,458.519
1790.000,190.186,462.417
1790.000,180.895,466.130
1790.000,171.532,469.656
1790.000,162.101,472.994
1790.000,152.604,476.143
1790.000,143.047,479.101
1790.000,133.432,481.867
1790.000,123.763,484.441
1790.000,114.046,486.820
1790.000,104.282,489.004
1790.000,94.477,490.993
1790.000,84.634,492.785
1790.000,74.757,494.380
1790.000,64.850,495.777
1790.000,54.917,496.975
1790.000,44.962,497.974
1790.000,34.989,498.774
1790.000,25.002,499.374
1790.000,15.005,499.775
1790.000,5.002,499.975
1790.000,-5.002,499.975
1790.000,-15.005,499.775
1790.000,-25.002,499.374
1790.000,-34.989,498.774
1790.000,-44.962,497.974
1790.000,-54.917,496.975
1790.000,-64.850,495.777
1790.000,-74.757,494.380
1790.000,-84.634,492.785
1790.000,-94.477,490.993
1790.000,-104.282,489.004
1790.000,-114.046,486.820
1790.000,-123.763,484.441
1790.000,-133.432,481.867
1790.000,-143.047,479.101
1790.000,-152.604,476.143
1790.000,-162.101,472.994
1790.000,-171.532,469.656
1790.000,-180.895,466.130
1790.000,-190.186,462.417
1790.000,-199.400,458.519
1790.000,-208.535,454.437
1790.000,-217.586,450.174
1790.000,-226.549,445.730
1790.000,-235.423,441.108
1790.000,-244.201,436.309
1790.000,-252.883,431.336
1790.000,-261.463,426.189
1790.000,-269.938,420.872
1790.000,-278.305,415.387
1790.000,-286.561,409.735
1790.000,-294.701,403.920
1790.000,-302.724,397.942
1790.000,-310.626,391.805
1790.000,-318.404,385.512
1790.000,-326.053,379.064
1790.000,-333.573,372.464
1790.000,-340.959,365.715
1790.000,-348.208,358.819
1790.000,-355.318,351.780
1790.000,-362.285,344.600
1790.000,-369.108,337.283
1790.000,-375.782,329.830
1790.000,-382.307,322.245
1790.000,-388.678,314.531
1790.000,-394.893,306.691
1790.000,-400.951,298.728
1790.000,-406.848,290.646
1790.000,-412.582,282.447
1790.000,-418.151,274.135
1790.000,-423.552,265.713
1790.000,-428.784,257.185
1790.000,-433.844,248.555
1790.000,-438.730,239.824
1790.000,-443.441,230.998
1790.000,-447.974,222.079
1790.000,-452.328,213.071
1790.000,-456.501,203.977
1790.000,-460.491,194.803
1790.000,-464.297,185.550
1790.000,-467.916,176.223
1790.000,-471.349,166.825
1790.000,-474.592,157.360
1790.000,-477.646,147.833
1790.000,-480.508,138.246
1790.000,-483.178,128.604
1790.000,-485.655,118.910
1790.000,-487.937,109.169
1790.000,-490.023,99.384
1790.000,-491.914,89.560
1790.000,-493.607,79.699
1790.000,-495.103,69.807
1790.000,-496.401,59.886
1790.000,-497.500,49.942
1790.000,-498.399,39.978
1790.000,-499.099,29.997
1790.000,-499.600,20.005
1790.000,-499.900,10.004
1790.000,-500.000,0.000
1800.000,500.000,0.000
1800.000,499.900,10.004
1800.000,499.600,20.005
1800.000,499.099,29.997
1800.000,498.399,39.978
1800.000,497.500,49.942
1800.000,496.401,59.886
1800.000,495.103,69.807
1800.000,493.607,79.699
1800.000,491.914,89.560
1800.000,490.023,99.384
1800.000,487.937,109.169
1800.000,485.655,118.910
1800.000,483.178,128.604
1800.000,480.508,138.246
1800.000,477.646,147.833
1800.000,474.592,157.360
1800.000,471.349,166.825
1800.000,467.916,176.223
1800.000,464.297,185.550
1800.000,460.491,194.803
1800.000,456.501,203.977
1800.000,452.328,213.071
1800.000,447.974,222.079
1800.000,443.441,230.998
1800.000,438.730,239.824
1800.000,433.844,248.555
1800.000,428.784,257.185
1800.000,423.552,265.713
1800.000,418.151,274.135
1800.000,412.582,282.447
1800.000,406.848,290.646
1800.000,400.951,298.728
1800.000,394.893,306.691
1800.000,388.678,314.531
1800.000,382.307,322.245
1800.000,375.782,329.830
1800.000,369.108,337.283
1800.000,362.285,344.600
1800.000,355.318,351.780
1800.000,348.208,358.819
1800.000,340.959,365.715
1800.000,333.573,372.464
1800.000,326.053,379.064
1800.000,318.404,385.512
1800.000,310.626,391.805
1800.000,302.724,397.942
1800.000,294.701,403.920
1800.000,286.561,409.735
1800.000,278.305,415.387
1800.000,269.938,420.872
1800.000,261.463,426.189
1800.000,252.883,431.336
1800.000,244.201,436.309
1800.000,235.423,441.108
1800.000,226.549,445.730
1800.000,217.586,450.174
1800.000,208.535,454.437
1800.000,199.400,458.519
1800.000,190.186,462.417
1800.000,180.895,466.130
1800.000,171.532,469.656
1800.000,162.101,472.994
1800.000,152.604,476.143
1800.000,143.047,479.101
1800.000,133.432,481.867
1800.000,123.763,484.441
1800.000,114.046,486.820
1800.000,104.282,489.004
1800.000,94.477,490.993
1800.000,84.634,492.785
1800.000,74.757,494.380
1800.000,64.850,495.777
1800.000,54.917,496.975
1800.000,44.962,497.974
1800.000,34.989,498.774
1800.000,25.002,499.374
1800.000,15.005,499.775
1800.000,5.002,499.975
1800.000,-5.002,499.975
1800.000,-15.005,499.775
1800.000,-25.002,499.374
1800.000,-34.989,498.774
1800.000,-44.962,497.974
1800.000,-54.917,496.975
1800.000,-64.850,495.777
1800.000,-74.757,494.380
1800.000,-84.634,492.785
1800.000,-94.477,490.993
1800.000,-104.282,489.004
1800.000,-114.046,486.820
1800.000,-123.763,484.441
1800.000,-133.432,481.867
1800.000,-143.047,479.101
1800.000,-152.604,476.143
1800.000,-162.101,472.994
1800.000,-171.532,469.656
1800.000,-180.895,466.130
1800.000,-190.186,462.417
1800.000,-199.400,458.519
1800.000,-208.535,454.437
1800.000,-217.586,450.174
1800.000,-226.549,445.730
1800.000,-235.423,441.108
1800.000,-244.201,436.309
1800.000,-252.883,431.336
1800.000,-261.463,426.189
1800.000,-269.938,420.872
1800.000,-278.305,415.387
1800.000,-286.561,409.735
1800.000,-294.701,403.920
1800.000,-302.724,397.942
1800.000,-310.626,391.805
1800.000,-318.404,385.512
1800.000,-326.053,379.064
1800.000,-333.573,372.464
1800.000,-340.959,365.715
1800.000,-348.208,358.819
1800.000,-355.318,351.780
1800.000,-362.285,344.600
1800.000,-369.108,337.283
1800.000,-375.782,329.830
1800.000,-382.307,322.245
1800.000,-388.678,314.531
1800.000,-394.893,306.691
1800.000,-400.951,298.728
1800.000,-406.848,290.646
1800.000,-412.582,282.447
1800.000,-418.151,274.135
1800.000,-423.552,265.713
1800.000,-428.784,257.185
1800.000,-433.844,248.555
1800.000,-438.730,239.824
1800.000,-443.441,230.998
1800.000,-447.974,222.079
1800.000,-452.328,213.071
1800.000,-456.501,203.977
1800.000,-460.491,194.803
1800.000,-464.297,185.550
1800.000,-467.916,176.223
1800.000,-471.349,166.825
1800.000,-474.592,157.360
1800.000,-477.646,147.833
1800.000,-480.508,138.246
1800.000,-483.178,128.604
1800.000,-485.655,118.910
1800.000,-487.937,109.169
1800.000,-490.023,99.384
1800.000,-491.914,89.560
1800.000,-493.607,79.699
1800.000,-495.103,69.807
1800.000,-496.401,59.886
1800.000,-497.500,49.942
1800.000,-498.399,39.978
1800.000,-499.099,29.997
1800.000,-499.600,20.005
1800.000,-499.900,10.004
1800.000,-500.000,0.000
1810.000,500.000,0.000
1810.000,499.900,10.004
1810.000,499.600,20.005
1810.000,499.099,29.997
1810.000,498.399,39.978
1810.000,497.500,49.942
1810.000,496.401,59.886
1810.000,495.103,69.807
1810.000,493.607,79.699
1810.000,491.914,89.560
1810.000,490.023,99.384
1810.000,487.937,109.169
1810.000,485.655,118.910
1810.000,483.178,128.604
1810.000,480.508,138.246
1810.000,477.646,147.833
1810.000,474.592,157.360
1810.000,471.349,166.825
1810.000,467.916,176.223
1810.000,464.297,185.550
1810.000,460.491,194.803
1810.000,456.501,203.977
1810.000,452.328,213.071
1810.000,447.974,222.079
1810.000,443.441,230.998
1810.000,438.730,239.824
1810.000,433.844,248.555
1810.000,428.784,257.185
1810.000,423.552,265.713
1810.000,418.151,274.135
1810.000,412.582,282.447
1810.000,406.848,290.646
1810.000,400.951,298.728
1810.000,394.893,306.691
1810.000,388.678,314.531
1810.000,382.307,322.245
1810.000,375.782,329.830
1810.000,369.108,337.283
1810.000,362.285,344.600
1810.000,355.318,351.780
1810.000,348.208,358.819
1810.000,340.959,365.715
1810.000,333.573,372.464
1810.000,326.053,379.064
1810.000,318.404,385.512
1810.000,310.626,391.805
1810.000,302.724,397.942
1810.000,294.701,403.920
1810.000,286.561,409.735
1810.000,278.305,415.387
1810.000,269.938,420.872
1810.000,261.463,426.189
1810.000,252.883,431.336
1810.000,244.201,436.309
1810.000,235.423,441.108
1810.000,226.549,445.730
1810.000,217.586,450.174
1810.000,208.535,454.437
1810.000,199.400,458.519
1810.000,190.186,462.417
